production_id,well_id,date_id,oil_bbl,gas_mcf,water_bbl,downtime_hours,choke_size_64ths,tubing_pressure_psi,casing_pressure_psi
14434,WELL-0033,20240314,1159.6,3156.3,1042.3,0.0,24,2002,768
14435,WELL-0033,20240315,1144.3,2974.4,1031.0,0.0,48,2261,870
14436,WELL-0033,20240316,1121.3,3139.6,1012.8,0.0,48,2093,951
14437,WELL-0033,20240317,1122.4,3021.3,1016.2,0.0,64,2132,875
14438,WELL-0033,20240318,986.9,2579.1,895.6,0.0,28,2033,867
14439,WELL-0033,20240319,1045.3,2800.5,950.9,0.0,32,2146,948
14440,WELL-0033,20240320,1048.8,2820.6,956.4,0.0,40,2242,958
14441,WELL-0033,20240321,1024.2,2961.4,936.2,0.0,36,2191,852
14442,WELL-0033,20240322,1090.8,3019.8,999.5,0.0,36,2050,909
14443,WELL-0033,20240323,1102.0,2920.3,1012.2,0.0,48,1994,873
14444,WELL-0033,20240324,1090.4,2731.2,1004.0,0.0,36,2113,941
14445,WELL-0033,20240325,1012.7,2762.9,934.7,0.0,40,2155,929
14446,WELL-0033,20240326,1020.1,2822.6,943.7,0.0,24,2208,850
14447,WELL-0033,20240327,995.1,2872.1,922.9,0.0,32,2068,1010
14448,WELL-0033,20240328,982.7,2580.5,913.6,0.0,36,2006,906
14449,WELL-0033,20240329,1039.9,2862.5,969.1,0.0,36,2178,853
14450,WELL-0033,20240330,1010.7,2802.6,944.1,0.0,36,2333,866
14451,WELL-0033,20240331,1148.0,3390.6,1075.0,0.0,64,2159,966
14452,WELL-0033,20240401,1125.0,3266.0,1055.9,0.0,64,2036,742
14453,WELL-0033,20240402,987.1,2470.2,928.7,0.0,48,2263,706
14454,WELL-0033,20240403,958.0,2394.9,903.5,0.0,28,2148,983
14455,WELL-0033,20240404,991.6,2587.7,937.5,0.0,40,2094,790
14456,WELL-0033,20240405,933.7,2307.3,884.9,0.0,24,2292,752
14457,WELL-0033,20240406,1044.5,2832.6,992.3,0.0,64,2304,934
14458,WELL-0033,20240407,1034.4,2706.8,985.0,0.0,32,1814,828
14459,WELL-0033,20240408,893.6,2384.9,853.0,0.0,36,2463,979
14460,WELL-0033,20240409,956.6,2401.4,915.3,0.0,48,1918,951
14461,WELL-0033,20240410,1125.9,2827.9,1079.9,0.0,28,2166,679
14462,WELL-0033,20240411,940.3,2477.2,904.0,0.0,40,1937,939
14463,WELL-0033,20240412,990.3,2749.8,954.4,0.0,32,2092,822
14464,WELL-0033,20240413,991.2,2717.4,957.5,0.0,20,2254,890
14465,WELL-0033,20240414,995.9,2677.8,964.4,0.0,64,2103,854
14466,WELL-0033,20240415,871.1,2427.5,845.6,0.0,48,1853,950
14467,WELL-0033,20240416,1017.1,2831.4,989.6,0.0,24,2171,797
14468,WELL-0033,20240417,563.9,1594.8,550.0,7.8,28,2092,813
14469,WELL-0033,20240418,927.7,2497.7,907.1,0.0,32,2034,831
14470,WELL-0033,20240419,111.8,310.8,109.6,20.6,32,2084,968
14471,WELL-0033,20240420,904.7,2343.9,888.8,0.0,32,2149,827
14472,WELL-0033,20240421,974.2,2608.8,959.3,0.0,48,2337,849
14473,WELL-0033,20240422,884.0,2562.3,872.6,0.0,20,2113,924
14474,WELL-0033,20240423,894.0,2440.3,884.6,0.0,32,2446,902
14475,WELL-0033,20240424,849.0,2155.8,842.2,0.0,48,2078,807
14476,WELL-0033,20240425,940.8,2489.8,935.4,0.0,64,1864,896
14477,WELL-0033,20240426,900.0,2397.4,897.0,0.0,20,2114,795
14478,WELL-0033,20240427,913.5,2449.3,912.6,0.0,48,2222,892
14479,WELL-0033,20240428,858.2,2138.1,859.4,0.0,48,2043,738
14480,WELL-0033,20240429,943.4,2600.4,947.0,0.0,32,2084,808
14481,WELL-0033,20240430,935.0,2737.8,940.9,0.0,28,2144,824
14482,WELL-0033,20240501,821.7,2317.7,828.9,0.0,28,2111,882
14483,WELL-0033,20240502,860.0,2188.8,869.6,0.0,32,2066,921
14484,WELL-0033,20240503,782.6,2201.6,793.2,0.0,24,2231,891
14485,WELL-0033,20240504,793.5,2179.3,806.2,0.0,36,2469,811
14486,WELL-0033,20240505,828.1,2079.6,843.3,0.0,36,2182,912
14487,WELL-0033,20240506,118.2,318.7,120.7,20.4,36,2237,768
14488,WELL-0033,20240507,849.0,2164.7,868.8,0.0,28,2096,967
14489,WELL-0033,20240508,332.6,879.8,341.2,14.9,48,2025,893
14490,WELL-0033,20240509,778.3,2352.0,800.3,0.0,36,2232,933
14491,WELL-0033,20240510,811.4,2357.9,836.3,0.0,24,2058,714
14492,WELL-0033,20240511,785.5,2112.5,811.5,0.0,20,2110,811
14493,WELL-0033,20240512,768.9,2233.9,796.3,0.0,64,2178,932
14494,WELL-0033,20240513,826.1,2297.5,857.6,0.0,48,2000,956
14495,WELL-0033,20240514,790.2,2239.4,822.3,0.0,32,2034,807
14496,WELL-0033,20240515,759.1,2091.6,791.9,0.0,40,2163,1089
14497,WELL-0033,20240516,798.9,2349.1,835.4,0.0,32,1928,762
14498,WELL-0033,20240517,830.1,2418.3,870.1,0.0,40,1987,895
14499,WELL-0033,20240518,755.8,2156.1,794.1,0.0,64,2075,796
14500,WELL-0033,20240519,778.2,2195.5,819.6,0.0,20,2067,943
14501,WELL-0033,20240520,864.4,2516.2,912.6,0.0,32,2077,846
14502,WELL-0033,20240521,783.1,2053.0,828.7,0.0,48,2032,879
14503,WELL-0033,20240522,859.1,2560.9,911.4,0.0,48,1906,863
14504,WELL-0033,20240523,768.9,2344.2,817.6,0.0,24,2011,765
14505,WELL-0033,20240524,773.6,2383.6,824.6,0.0,64,1952,888
14506,WELL-0033,20240525,686.3,2018.8,733.4,0.0,36,2179,1022
14507,WELL-0033,20240526,788.8,2338.4,844.8,0.0,24,2188,843
14508,WELL-0033,20240527,679.0,1888.9,729.0,0.0,32,2403,847
14509,WELL-0033,20240528,752.0,2194.0,809.3,0.0,20,2100,947
14510,WELL-0033,20240529,791.9,2173.2,854.3,0.0,40,2015,807
14511,WELL-0033,20240530,791.5,2168.5,856.0,0.0,32,1937,836
14512,WELL-0033,20240531,752.7,2016.3,816.0,0.0,24,2100,815
14513,WELL-0033,20240601,718.8,2089.2,781.0,0.0,40,1919,755
14514,WELL-0033,20240602,789.8,2312.9,860.3,0.0,24,2212,907
14515,WELL-0033,20240603,642.9,1695.3,702.0,0.0,24,2098,999
14516,WELL-0033,20240604,766.8,2267.6,839.2,0.0,32,1975,811
14517,WELL-0033,20240605,748.4,2221.4,821.2,0.0,20,2112,708
14518,WELL-0033,20240606,709.6,1792.5,780.4,0.0,24,2157,843
14519,WELL-0033,20240607,744.0,2088.1,820.2,0.0,64,1962,820
14520,WELL-0033,20240608,704.7,2049.4,778.8,0.0,24,1994,1028
14521,WELL-0033,20240609,788.4,2235.0,873.4,0.0,28,2087,732
14522,WELL-0033,20240610,202.0,553.2,224.3,17.7,48,2048,853
14523,WELL-0033,20240611,687.3,1966.8,765.0,0.0,28,2118,854
14524,WELL-0033,20240612,550.0,1518.6,613.6,5.6,36,2026,852
14525,WELL-0033,20240613,763.4,2253.7,853.9,0.0,20,1924,779
14526,WELL-0033,20240614,701.8,2066.1,786.8,0.0,24,2113,876
14527,WELL-0033,20240615,710.3,2059.9,798.3,0.0,64,1948,730
14528,WELL-0033,20240616,710.2,2171.8,800.1,0.0,20,2184,808
14529,WELL-0033,20240617,700.2,1803.3,790.7,0.0,36,1942,810
14530,WELL-0033,20240618,712.2,1967.0,806.2,0.0,36,2119,879
14531,WELL-0033,20240619,777.1,2136.4,881.8,0.0,36,2104,777
14532,WELL-0033,20240620,789.5,2081.6,898.1,0.0,64,2027,923
14533,WELL-0033,20240621,688.2,1829.4,784.7,0.0,24,1990,790
14534,WELL-0033,20240622,677.2,1933.2,774.0,0.0,48,2026,995
14535,WELL-0033,20240623,645.0,1862.3,739.1,0.0,24,2040,839
14536,WELL-0033,20240624,641.4,1871.8,736.6,0.0,28,2104,821
14537,WELL-0033,20240625,664.3,1879.6,764.8,0.0,64,1989,857
14538,WELL-0033,20240626,707.1,1974.9,816.0,0.0,48,1894,835
14539,WELL-0033,20240627,616.1,1612.6,712.8,0.0,28,2034,889
14540,WELL-0033,20240628,729.8,2121.5,846.3,0.0,28,2021,840
14541,WELL-0033,20240629,640.8,1747.5,744.9,0.0,48,2023,821
14542,WELL-0033,20240630,698.5,2133.8,814.0,0.0,64,2051,862
14543,WELL-0033,20240701,649.4,1848.0,758.6,0.0,48,2018,865
14544,WELL-0033,20240702,708.8,2012.4,829.9,0.0,28,2137,839
14545,WELL-0033,20240703,698.2,1762.9,819.5,0.0,64,1968,732
14546,WELL-0033,20240704,630.9,1718.4,742.3,0.0,40,1966,921
14547,WELL-0033,20240705,647.4,1756.2,763.6,0.0,36,1780,689
14548,WELL-0033,20240706,637.6,1761.6,753.8,0.0,28,2251,917
14549,WELL-0033,20240707,534.0,1447.7,632.9,0.0,24,2046,741
14550,WELL-0033,20240708,715.1,2086.8,849.6,0.0,36,1982,878
14551,WELL-0033,20240709,675.7,1979.6,804.7,0.0,32,1971,684
14552,WELL-0033,20240710,630.2,1803.9,752.3,0.0,48,2235,770
14553,WELL-0033,20240711,656.9,1731.9,786.1,0.0,24,2122,986
14554,WELL-0033,20240712,591.4,1714.1,709.5,0.0,36,1893,849
14555,WELL-0033,20240713,624.5,1823.7,751.0,0.0,28,2036,747
14556,WELL-0033,20240714,590.7,1763.6,712.0,0.0,32,2146,829
14557,WELL-0033,20240715,598.8,1696.3,723.5,0.0,24,2170,755
14558,WELL-0033,20240716,614.7,1755.1,744.6,0.0,40,1946,896
14559,WELL-0033,20240717,591.5,1610.0,718.2,0.0,40,1906,765
14560,WELL-0033,20240718,636.4,1890.4,774.6,0.0,24,2084,872
14561,WELL-0033,20240719,611.1,1693.4,745.6,0.0,32,2051,797
14562,WELL-0033,20240720,647.0,1835.0,791.3,0.0,40,2002,838
14563,WELL-0033,20240721,605.6,1731.2,742.5,0.0,40,1783,886
14564,WELL-0033,20240722,625.0,1652.7,768.1,0.0,28,1970,803
14565,WELL-0033,20240723,610.3,1824.3,751.9,0.0,28,2132,854
14566,WELL-0033,20240724,570.0,1504.0,703.9,0.0,40,1765,790
14567,WELL-0033,20240725,566.9,1601.8,701.8,0.0,20,2027,892
14568,WELL-0033,20240726,573.2,1782.8,711.4,0.0,64,1960,886
14569,WELL-0033,20240727,626.3,1947.0,779.2,0.0,64,1918,945
14570,WELL-0033,20240728,543.4,1719.8,677.7,0.0,28,1984,933
14571,WELL-0033,20240729,623.9,1827.0,779.9,0.0,20,2224,869
14572,WELL-0033,20240730,611.0,1648.7,765.6,0.0,32,1964,773
14573,WELL-0033,20240731,571.1,1672.6,717.4,0.0,20,1948,856
14574,WELL-0033,20240801,597.3,1709.4,752.1,0.0,36,1835,912
14575,WELL-0033,20240802,619.8,1888.1,782.3,0.0,24,2018,708
14576,WELL-0033,20240803,604.9,1813.1,765.4,0.0,36,1994,797
14577,WELL-0033,20240804,557.9,1457.5,707.7,0.0,40,2029,838
14578,WELL-0033,20240805,613.2,1779.8,779.7,0.0,36,2061,773
14579,WELL-0033,20240806,549.1,1637.6,699.8,0.0,64,2177,716
14580,WELL-0033,20240807,548.4,1621.9,700.6,0.0,24,1837,760
14581,WELL-0033,20240808,619.6,1976.1,793.6,0.0,48,2116,967
14582,WELL-0033,20240809,647.1,1770.5,830.9,0.0,36,1995,775
14583,WELL-0033,20240810,497.2,1398.4,640.0,0.0,64,2206,802
14584,WELL-0033,20240811,582.7,1500.4,751.9,0.0,36,1911,874
14585,WELL-0033,20240812,533.5,1644.6,690.1,0.0,36,1953,826
14586,WELL-0033,20240813,555.0,1536.9,719.6,0.0,64,1973,960
14587,WELL-0033,20240814,568.3,1551.2,738.6,0.0,36,2030,807
14588,WELL-0033,20240815,529.1,1671.4,689.4,0.0,28,2155,719
14589,WELL-0033,20240816,535.8,1475.0,699.8,0.0,64,2000,935
14590,WELL-0033,20240817,564.3,1748.0,738.9,0.0,36,1858,802
14591,WELL-0033,20240818,546.6,1641.2,717.4,0.0,28,1874,868
14592,WELL-0033,20240819,525.0,1546.8,690.8,0.0,64,1890,767
14593,WELL-0033,20240820,570.7,1426.4,752.7,0.0,20,2028,691
14594,WELL-0033,20240821,520.4,1506.0,688.1,0.0,64,1972,824
14595,WELL-0033,20240822,605.5,1734.8,802.5,0.0,24,2127,1012
14596,WELL-0033,20240823,557.7,1564.8,741.0,0.0,28,2132,806
14597,WELL-0033,20240824,518.7,1465.3,690.8,0.0,28,1841,918
14598,WELL-0033,20240825,578.8,1711.2,772.8,0.0,40,1877,841
14599,WELL-0033,20240826,545.0,1566.1,729.5,0.0,20,1844,874
14600,WELL-0033,20240827,596.7,1592.4,800.6,0.0,36,1890,774
14601,WELL-0033,20240828,512.7,1456.2,689.7,0.0,24,1776,802
14602,WELL-0033,20240829,592.7,1581.6,799.1,0.0,20,1848,606
14603,WELL-0033,20240830,363.6,1091.8,491.4,6.9,40,1890,739
14604,WELL-0033,20240831,543.5,1783.9,736.4,0.0,40,2037,763
14605,WELL-0033,20240901,594.4,1686.0,807.4,0.0,40,1856,686
14606,WELL-0033,20240902,561.8,1607.6,765.0,0.0,36,1975,737
14607,WELL-0033,20240903,581.9,1627.5,794.3,0.0,36,1946,934
14608,WELL-0033,20240904,542.6,1663.4,742.4,0.0,48,2094,803
14609,WELL-0033,20240905,522.3,1562.7,716.5,0.0,40,1800,836
14610,WELL-0033,20240906,366.1,1134.8,503.5,7.9,32,2019,765
14611,WELL-0033,20240907,548.8,1604.8,756.5,0.0,36,2187,975
14612,WELL-0033,20240908,511.3,1512.0,706.6,0.0,24,1860,1050
14613,WELL-0033,20240909,535.5,1493.7,741.8,0.0,24,1866,645
14614,WELL-0033,20240910,475.6,1352.3,660.5,0.0,20,1897,810
14615,WELL-0033,20240911,560.8,1700.3,780.8,0.0,28,2094,768
14616,WELL-0033,20240912,531.0,1499.2,741.1,0.0,64,1959,705
14617,WELL-0033,20240913,534.3,1581.6,747.5,0.0,48,2054,734
14618,WELL-0033,20240914,476.8,1448.8,668.7,0.0,20,1866,840
14619,WELL-0033,20240915,527.5,1426.1,741.6,0.0,24,1940,955
14620,WELL-0033,20240916,508.6,1443.8,716.9,0.0,36,2006,783
14621,WELL-0033,20240917,484.8,1318.9,684.9,0.0,48,1940,752
14622,WELL-0033,20240918,575.7,1825.0,815.4,0.0,36,1928,933
14623,WELL-0033,20240919,512.4,1518.0,727.5,0.0,24,1963,767
14624,WELL-0033,20240920,545.9,1673.5,777.1,0.0,32,2059,754
14625,WELL-0033,20240921,517.0,1476.1,737.8,0.0,20,1866,799
14626,WELL-0033,20240922,526.9,1365.2,753.8,0.0,32,1995,608
14627,WELL-0033,20240923,473.3,1395.1,678.7,0.0,24,1621,777
14628,WELL-0033,20240924,474.1,1429.5,681.6,0.0,20,1998,799
14629,WELL-0033,20240925,547.9,1535.9,789.6,0.0,48,1849,706
14630,WELL-0033,20240926,515.4,1504.8,744.6,0.0,36,1807,838
14631,WELL-0033,20240927,543.9,1527.3,787.7,0.0,36,1883,808
14632,WELL-0033,20240928,460.8,1437.1,669.1,0.0,32,2011,725
14633,WELL-0033,20240929,466.0,1361.7,678.3,0.0,24,1897,769
14634,WELL-0033,20240930,417.9,1408.0,609.8,0.0,64,2081,797
14635,WELL-0033,20241001,463.8,1402.7,678.5,0.0,36,1703,650
14636,WELL-0033,20241002,473.3,1495.4,694.1,0.0,48,1797,783
14637,WELL-0033,20241003,549.1,1724.0,807.2,0.0,28,1912,865
14638,WELL-0033,20241004,447.1,1386.6,658.9,0.0,36,1951,878
14639,WELL-0033,20241005,201.8,622.9,298.1,12.8,64,1716,761
14640,WELL-0033,20241006,441.9,1251.8,654.5,0.0,64,1960,849
14641,WELL-0033,20241007,501.6,1389.2,744.8,0.0,40,1825,764
14642,WELL-0033,20241008,492.6,1466.0,733.3,0.0,24,1914,899
14643,WELL-0033,20241009,480.2,1429.7,716.7,0.0,48,1968,830
14644,WELL-0033,20241010,458.4,1216.0,685.8,0.0,20,2057,949
14645,WELL-0033,20241011,73.4,215.3,110.0,20.1,36,2050,882
14646,WELL-0033,20241012,458.5,1386.4,689.4,0.0,32,2191,691
14647,WELL-0033,20241013,463.9,1421.9,699.2,0.0,32,1966,916
14648,WELL-0033,20241014,442.4,1254.4,668.5,0.0,36,1851,874
14649,WELL-0033,20241015,435.3,1272.4,659.4,0.0,28,1696,915
14650,WELL-0033,20241016,454.6,1402.5,690.4,0.0,48,1854,762
14651,WELL-0033,20241017,469.4,1423.6,714.6,0.0,32,1941,696
14652,WELL-0033,20241018,404.0,1191.3,616.7,0.0,64,2047,857
14653,WELL-0033,20241019,479.4,1411.0,733.5,0.0,24,1882,686
14654,WELL-0033,20241020,496.3,1477.4,761.3,0.0,40,1752,738
14655,WELL-0033,20241021,449.4,1324.6,691.1,0.0,64,2059,840
14656,WELL-0033,20241022,449.4,1291.1,692.9,0.0,64,1931,860
14657,WELL-0033,20241023,472.4,1414.0,730.2,0.0,36,1866,795
14658,WELL-0033,20241024,135.0,417.3,209.1,17.5,20,2094,818
14659,WELL-0033,20241025,435.4,1379.7,676.4,0.0,28,2124,716
14660,WELL-0033,20241026,490.0,1561.6,763.0,0.0,20,2006,895
14661,WELL-0033,20241027,477.9,1308.6,746.0,0.0,28,1980,787
14662,WELL-0033,20241028,439.6,1213.5,688.1,0.0,40,2081,884
14663,WELL-0033,20241029,477.2,1481.6,748.8,0.0,20,2051,955
14664,WELL-0033,20241030,453.7,1322.5,713.6,0.0,48,1804,778
14665,WELL-0033,20241031,424.7,1183.3,669.8,0.0,28,1867,769
14666,WELL-0033,20241101,439.3,1269.5,694.5,0.0,64,1810,804
14667,WELL-0033,20241102,414.5,1243.0,657.0,0.0,20,1835,836
14668,WELL-0033,20241103,475.7,1499.8,755.9,0.0,24,2015,814
14669,WELL-0033,20241104,446.2,1324.8,710.9,0.0,32,1670,812
14670,WELL-0033,20241105,489.6,1476.2,782.0,0.0,40,1984,797
14671,WELL-0033,20241106,223.5,640.1,357.8,10.4,36,1868,765
14672,WELL-0033,20241107,462.2,1401.5,741.9,0.0,24,1876,838
14673,WELL-0033,20241108,381.6,1200.5,614.2,0.0,28,1765,686
14674,WELL-0033,20241109,418.2,1332.7,674.8,0.0,24,1850,833
14675,WELL-0033,20241110,416.8,1117.7,674.2,0.0,24,1749,801
14676,WELL-0033,20241111,456.5,1332.4,740.2,0.0,28,1825,830
14677,WELL-0033,20241112,450.9,1315.5,733.1,0.0,40,2123,792
14678,WELL-0033,20241113,424.4,1296.4,691.7,0.0,40,1923,695
14679,WELL-0033,20241114,411.0,1252.2,671.7,0.0,40,1496,749
14680,WELL-0033,20241115,440.3,1347.9,721.3,0.0,40,1845,858
14681,WELL-0033,20241116,427.8,1138.3,702.7,0.0,32,1801,790
14682,WELL-0033,20241117,447.0,1323.0,736.1,0.0,36,1832,863
14683,WELL-0033,20241118,407.4,1228.1,672.5,0.0,64,1889,718
14684,WELL-0033,20241119,418.4,1263.6,692.6,0.0,64,1886,842
14685,WELL-0033,20241120,439.1,1183.6,728.7,0.0,48,2099,671
14686,WELL-0033,20241121,378.5,1057.8,629.7,0.0,28,1830,809
14687,WELL-0033,20241122,438.2,1227.8,730.8,0.0,24,1947,799
14688,WELL-0033,20241123,461.6,1346.6,771.9,0.0,32,1972,746
14689,WELL-0033,20241124,412.3,1200.1,691.1,0.0,32,1913,848
14690,WELL-0033,20241125,373.4,1069.4,627.6,0.0,64,1890,700
14691,WELL-0033,20241126,412.9,1229.1,695.7,0.0,24,1937,730
14692,WELL-0033,20241127,459.7,1296.3,776.6,0.0,36,2109,748
14693,WELL-0033,20241128,401.5,1142.9,680.0,0.0,36,1873,848
14694,WELL-0033,20241129,353.2,1149.2,599.8,4.4,40,2041,652
14695,WELL-0033,20241130,445.0,1383.9,757.5,0.0,48,1874,816
14696,WELL-0033,20241201,406.9,1244.4,694.5,0.0,36,1778,666
14697,WELL-0033,20241202,421.1,1235.7,720.6,0.0,20,1919,758
14698,WELL-0033,20241203,478.4,1465.7,820.7,0.0,20,1560,856
14699,WELL-0033,20241204,396.3,1201.0,681.7,0.0,64,1675,861
14700,WELL-0033,20241205,437.4,1168.7,754.2,0.0,48,1980,948
14701,WELL-0033,20241206,408.3,1125.5,706.0,0.0,32,1737,763
14702,WELL-0033,20241207,386.2,1099.6,669.4,0.0,24,1816,717
14703,WELL-0033,20241208,376.9,1236.1,655.0,0.0,40,1772,722
14704,WELL-0033,20241209,422.1,1397.3,735.5,0.0,20,1814,958
14705,WELL-0033,20241210,348.4,1101.7,608.7,0.0,40,1916,900
14706,WELL-0033,20241211,367.1,1139.1,642.9,0.0,48,1944,852
14707,WELL-0033,20241212,336.9,1084.1,591.7,0.0,32,1777,775
14708,WELL-0033,20241213,408.8,1174.4,719.7,0.0,28,1788,708
14709,WELL-0033,20241214,385.8,1198.7,681.0,0.0,28,1722,905
14710,WELL-0033,20241215,383.0,1151.6,677.9,0.0,32,1729,810
14711,WELL-0033,20241216,394.8,1270.5,700.6,0.0,24,2063,980
14712,WELL-0033,20241217,384.5,1161.4,684.1,0.0,48,1818,697
14713,WELL-0033,20241218,380.3,1135.3,678.4,0.0,32,1759,727
14714,WELL-0033,20241219,383.8,1064.4,686.4,0.0,36,1888,1044
14715,WELL-0033,20241220,396.2,1199.3,710.3,0.0,28,1582,899
14716,WELL-0033,20241221,395.7,1210.1,711.4,0.0,20,1731,761
14717,WELL-0033,20241222,354.1,1038.3,638.3,0.0,40,1772,813
14718,WELL-0033,20241223,392.9,1072.9,710.0,0.0,36,2047,704
14719,WELL-0033,20241224,401.8,1220.2,728.1,0.0,24,1742,853
14720,WELL-0033,20241225,382.0,1113.1,693.9,0.0,36,1908,743
14721,WELL-0033,20241226,370.2,1038.8,674.3,0.0,24,1957,738
14722,WELL-0033,20241227,432.3,1325.8,789.5,0.0,20,1864,841
14723,WELL-0033,20241228,390.0,1238.5,714.1,0.0,32,1843,705
14724,WELL-0033,20241229,361.8,1094.4,664.1,0.0,36,2010,704
14725,WELL-0033,20241230,388.2,1174.8,714.6,0.0,48,1736,956
14726,WELL-0033,20241231,351.1,1113.1,648.0,0.0,24,1934,828
14727,WELL-0033,20250101,391.3,1118.2,724.0,0.0,20,1782,739
14728,WELL-0033,20250102,339.0,1040.5,628.8,0.0,48,2020,840
14729,WELL-0033,20250103,406.7,1165.0,756.5,0.0,36,1736,925
14730,WELL-0033,20250104,406.3,1296.5,757.8,0.0,20,1780,643
14731,WELL-0033,20250105,394.1,1147.4,736.9,0.0,28,1914,669
14732,WELL-0033,20250106,339.7,1096.8,637.0,0.0,28,1713,768
14733,WELL-0033,20250107,340.2,983.6,639.5,0.0,40,1657,783
14734,WELL-0033,20250108,398.0,1074.0,750.3,0.0,36,1817,815
14735,WELL-0033,20250109,414.6,1302.2,783.5,0.0,64,1930,679
14736,WELL-0033,20250110,387.6,1121.0,734.4,0.0,20,2014,810
14737,WELL-0033,20250111,402.1,1222.9,763.9,0.0,48,1656,801
14738,WELL-0033,20250112,399.0,1186.1,760.1,0.0,24,1863,869
14739,WELL-0033,20250113,376.7,1210.1,719.6,0.0,64,1851,806
14740,WELL-0033,20250114,453.0,1258.4,867.5,0.0,40,1734,794
14741,WELL-0033,20250115,346.0,1125.4,664.4,0.0,24,1900,754
14742,WELL-0033,20250116,364.6,991.0,701.9,0.0,64,1753,703
14743,WELL-0033,20250117,347.9,1084.1,671.6,0.0,32,1542,757
14744,WELL-0033,20250118,373.1,1205.7,722.1,0.0,28,1709,714
14745,WELL-0033,20250119,357.8,1013.5,694.4,0.0,20,1876,829
14746,WELL-0033,20250120,405.2,1234.0,788.6,0.0,32,1911,766
14747,WELL-0033,20250121,358.5,1061.1,699.5,0.0,28,1870,819
14748,WELL-0033,20250122,340.0,1134.4,665.1,0.0,40,1732,700
14749,WELL-0033,20250123,360.5,1076.5,707.2,0.0,32,1554,847
14750,WELL-0033,20250124,346.1,966.9,680.9,0.0,36,1916,929
14751,WELL-0033,20250125,355.9,991.9,702.0,0.0,28,1766,757
14752,WELL-0033,20250126,379.6,1103.5,750.8,0.0,32,1787,848
14753,WELL-0033,20250127,350.2,1037.5,694.5,0.0,24,1659,758
14754,WELL-0033,20250128,383.1,1286.2,761.8,0.0,40,1689,696
14755,WELL-0033,20250129,335.7,1031.5,669.3,0.0,32,1893,651
14756,WELL-0033,20250130,323.5,1033.2,646.8,0.0,64,1664,801
14757,WELL-0033,20250131,359.8,991.1,721.2,0.0,24,1641,813
14758,WELL-0033,20250201,337.4,1013.4,678.2,0.0,28,1818,753
14759,WELL-0033,20250202,336.9,1091.4,678.9,0.0,64,1880,935
14760,WELL-0033,20250203,324.8,935.2,656.3,0.0,48,1649,806
14761,WELL-0033,20250204,306.6,956.6,621.3,0.0,20,1894,704
14762,WELL-0033,20250205,348.9,1133.7,708.9,0.0,28,2059,806
14763,WELL-0033,20250206,365.0,1154.0,743.5,0.0,48,1717,588
14764,WELL-0033,20250207,326.7,1016.6,667.3,0.0,36,1806,752
14765,WELL-0033,20250208,332.9,1015.2,681.9,0.0,36,1897,950
14766,WELL-0033,20250209,383.8,1256.0,788.4,0.0,28,1533,886
14767,WELL-0033,20250210,346.3,1097.3,713.3,0.0,36,1892,595
14768,WELL-0033,20250211,324.0,1024.4,669.2,0.0,28,1718,665
14769,WELL-0033,20250212,361.5,1108.9,748.6,0.0,32,1822,714
14770,WELL-0033,20250213,363.6,1092.9,755.0,0.0,24,1740,710
14771,WELL-0033,20250214,385.2,1101.4,802.1,0.0,64,1692,744
14772,WELL-0033,20250215,311.9,900.2,651.3,0.0,40,1743,768
14773,WELL-0033,20250216,320.1,916.9,670.1,0.0,36,1939,805
14774,WELL-0033,20250217,349.3,1063.9,733.4,0.0,28,1952,739
14775,WELL-0033,20250218,343.6,1001.0,723.5,0.0,20,1804,613
14776,WELL-0033,20250219,336.6,996.1,710.6,0.0,40,1856,719
14777,WELL-0033,20250220,307.3,910.0,650.5,0.0,48,1664,743
14778,WELL-0033,20250221,389.9,1155.7,827.7,0.0,48,1787,773
14779,WELL-0033,20250222,366.6,1131.7,780.4,0.0,36,1853,615
14780,WELL-0033,20250223,339.3,1022.0,724.2,0.0,24,1788,827
14781,WELL-0033,20250224,356.5,1077.1,763.0,0.0,64,1763,685
14782,WELL-0033,20250225,343.9,996.6,738.2,0.0,64,1688,746
14783,WELL-0033,20250226,344.6,1208.4,741.7,0.0,24,1828,594
14784,WELL-0033,20250227,308.7,958.1,666.3,0.0,40,1716,662
14785,WELL-0033,20250228,185.5,627.6,401.5,9.9,28,1815,644
14786,WELL-0033,20250301,311.3,916.4,675.6,0.0,32,1859,626
14787,WELL-0033,20250302,336.8,1068.4,732.9,0.0,48,1765,667
14788,WELL-0033,20250303,342.6,1015.1,747.6,0.0,32,1822,782
14789,WELL-0033,20250304,317.4,854.1,694.7,0.0,48,1750,845
14790,WELL-0033,20250305,335.9,1023.8,737.2,0.0,28,1757,794
14791,WELL-0033,20250306,323.2,984.2,711.2,0.0,40,1831,738
14792,WELL-0033,20250307,335.2,1064.6,739.7,0.0,20,1814,692
14793,WELL-0033,20250308,328.7,1020.7,727.5,0.0,40,1909,621
14794,WELL-0033,20250309,315.9,1011.5,700.9,0.0,48,1809,640
14795,WELL-0033,20250310,281.3,898.4,626.1,0.0,64,1775,765
14796,WELL-0033,20250311,315.9,981.1,704.9,0.0,40,1722,574
14797,WELL-0033,20250312,340.1,1013.7,761.1,0.0,40,1744,556
14798,WELL-0033,20250313,310.2,1005.8,696.1,0.0,32,1928,704
14799,WELL-0033,20250314,290.5,955.5,653.9,0.0,36,1731,752
